initiales,festival,style_festival,date,horaire,lieu,ville,prix,genre,spectacle1,artiste1,style1,spectacle2,artiste2,style2,spectacle3,artiste3,style3,spectacle4,artiste4,style4,lien1,lien2,lien3,lien4
ba,,,Vendredi 28,22H30,La Citadelle des Anges,Teloché,42 €,c,Candlelight Open Air : Hommage à Hans Zimmer,,,,,,,,,,,,,,,
at,,,Jeudi 6,19h,La Guinguette des Tanneries,,0 €,c,,TSIGAISKA,trio jazz manouche,,,,,,,,,,,,,
at,,,Samedi 1,19h,La Guinguette des Tanneries,,0 €,c,,Joris,reggae ,,,,,,,,,,,,,
at,,,Samedi 29,19h & 19h30,La Guinguette des Tanneries,,0 €,c,,spilova,ch.fr. swing,,,,,,,,,,,,,
at,,,Vendredi 21,19h,La Guinguette des Tanneries,,0 €,c,,Florent Bordot,pop folk acoustique,,,,,,,,,,,,,
jlb,,,Dimanche 23,20h,La Piraterie,,tnc,c,,brunch musical,,,,,,,,,,,,,,
jlb,,,Lundi 17,20h,La Piraterie,,tnc,c,,Atelier concert TAB,,,,,,,,,,,,,,
jlb,,,Samedi 1,20h,La Piraterie,,tnc,c,,JUIN paul and friends,,,,,,,,,,,,,,
jlb,,,Samedi 15,20h,La Piraterie,,tnc,c,,elektrik Frogs ROCK,,,,,,,,,,,,,,
jlb,,,Samedi 22,20h,La Piraterie,,tnc,c,,Bloom,,,,,,,,,,,,,,
jlb,,,Samedi 8,20h,La Piraterie,,tnc,c,,Paul Sanders,,,,,,,,,,,,,,
jlb,,,Vendredi 21,20h,La Piraterie,,tnc,c,,Band Acoustik,,,,,,,,,,,,,,
jlb,,,Vendredi 28,20h,La Piraterie,,tnc,c,,COTTICH'CONNEXION,,,,,,,,,,,,,,
jlb,,,Vendredi 7,20h,La Piraterie,,tnc,c,,tictac impro,,,,,,,,,,,,,,
zz,,,Jeudi 20,19h30,la visitation,,,c,,Les habits du dimanche,ch. swing,,,,,,,,,,,,,
tu,Cool Session,,Samedi 8,20h,Le Barouf,,0 €,c,,,DJ Sets,,,,,,,,,,,,,
pl,Jazz Tangentes,,Samedi 1,21h,Le Barouf,Le Mans,0 €,c,,Matthieu Donarier Trio,Blues/Jazz,,Kau,Blues/Jazz,,,,,,,,,,
tu,,,Samedi 1,21h,Le Barouf,,0 €,c,,Matthieu Donarier Trio,jazz rock,,,,,,,,,,,,,
tu,,,Vendredi 14,20h,Le Barouf,,0 €,c,,,DJ Sets,,,,,,,,,,,,,
tu,,,Vendredi 21,20h,Le Barouf,,0 €,c,,,DJ Sets,,,,,,,,,,,,,
jlb,,,Vendredi 7,19h,Le Brass'vie,Jupilles,prix libre,c,,superpocket,,,,,,,,,,,,,,
tu,,,Vendredi 14,20h,Le Lapin Blanc,,0 €,c,,John Maine,rock cover,,,,,,,,,,,,,
tu,,,Vendredi 28,20h,Le Lapin Blanc,,0 €,c,,Eli'Jazz,jazz swing,,,Jam session,,,,,,,,,,
tu,,,Vendredi 7,20h,Le Lapin Blanc,,0 €,c,,Étienne Seultou ,ch. fr.,,,,,,,,,,,,,
