initiales,festival,style_festival,date,horaire,lieu,ville,prix,genre,spectacle1,artiste1,style1,spectacle2,artiste2,style2,spectacle3,artiste3,style3,spectacle4,artiste4,style4,lien1,lien2,lien3,lien4
ce,,,Vendredi 26,20h30,Blue Zinc,,au chapeau,c,,ROBIN CAVAILLES & FRIENDS,beatbox,,,,,,,,,,,,,
tu,,,Vendredi 26,21h,Brasserie Septante Deux,,0€,c,,Lang Kamer,pop garage/bristol uk,,,,,,,,,,,,,
tu,,,Vendredi 26,21h,Chez Marcelle,,0€,c,,xrs,ebm/eurodance/trance,,,,,,,,,,,,,
tu,,,Vendredi 26,20h,Le Lapin Blanc,,0€,c,,ELI' JAZZ,jazz swing,,,Jam Session,,,,,,,,,,
tu,,,Vendredi 26,21h,Le Zoo,,au chapeau,c,,trio colibri,,,,,,,,,,,,,,
tu,,,Vendredi 26,20h,Mulligan’s,,0€,c,,BOUT DE RAME,mus. irlandaise,,,,,,,,,,,,,
jlb,,,Vendredi 5,20h,Bistro Broc Café,Changé,au chapeau,c,,Les années Sardou,,,,,,,,,,,,,,
ce,,,Vendredi 5,20h30,Blue Zinc,,au chapeau,c,,AFK,,,DARUKA,métal,,,,,,,,,,
tu,Vice Versa,,Vendredi 5,21h30,Brasserie Septante Deux,,0€,c,,LM$ + babtou basique + bunzen,DJ sets,,,,,,,,,,,,,
tu,,,Vendredi 5,21h,Chez Marcelle,,0€,c,,dmt,electro house,,,,,,,,,,,,,
tu,,,Vendredi 5,20h,Le Lapin Blanc,,0€,c,,Paul,rock cover,,,,,,,,,,,,,
tu,,,Vendredi 5,21h,Le Lézard,,au chapeau,c,,Landrose,beatpunk/Bruxelles,,Slalom,math rock/Rennes,,,,,,,,,,
bl,,,Vendredi 5,20h30,Théâtre Épidaure,Bouloire,5 à 10€,c,,Les Embellies,Groupe The Orchid,,,,,,,,,,,,,
jlb,Festival sortez local,"Rock, chanson française théâtre",Dimanche 21,inc,Scène et bar culturel,Le Lude,pass 10€,c,,,,,,,,,,,,,,,,
jlb,,,Jeudi 4,20h30,Espace Saugonna,Mamers,14 à 28€,sv,Tous les marins sont des chanteurs,François Morel,Conférence chantée,,,,,,,,,,,,,
jlb,Festival sortez local,"Rock, chanson française théâtre",Samedi 20,inc,Scène et bar culturel,Le Lude,pass 10€,c,,,,,,,,,,,,,,,,
jlb,Festival sortez local,"Rock, chanson française théâtre",Vendredi 19,inc,Scène et bar culturel,Le Lude,pass 10€,c,,,,,,,,,,,,,,,,
jlb,,,Dimanche 14,15h,Cirque Mimulus,Fresnay-sur-Sarthe,5 à 8€,sv,Gouter spectacle,,cirque,,,,,,,,,,,,,
bl,La Chapelle fait son festival,,Dimanche 14,11h,Espace culturel L'Orée du Bois,La Chapelle-Saint-Aubin,4 à 6€,sv,Emoi E Moi,,Ciné concert,,,,,,,,,,,,,
jlb,,,Dimanche 14,17h,Le Rabelais,,4 à 6€,sv,Sur le chemin j'ai ramassé des cailloux,Collectif les Alices,spectacle famille,,,,,,,,,,,,,
zz,,,Dimanche 28,"10h30,11h30,16h30,17h30",Le Chapiteau du plongeoir,,5€,sv,Le petit lac,Cie L'Eolienne,cirque jeune public à partir de 3 ans,Bestiaire,Cie BAL - Jeanne Mordoj,cirque jeune public à partir de 6 ans,,,,,,,,,,
zz,Bienvenue sur Mars,,Dimanche 7,"11h30, 14h30, 16h30","Abbatiale, Abbaye de l'Epau",,0€,sv,Créatures de l'Anthropocène,Cie Poulpe Électrique,Théâtre physique et marionnette électronique,,,,,,,,,,,,,
zz,Bienvenue sur Mars,,Dimanche 7,"10h30, 11h, 13h, 14h, 16h, 17h  ","Dortoir, Abbaye de l'Epau",,0€,sv,Les Futuronautes,Cie La Métacarpe,Jeu d’exploration collaboratif à partir de 10 ans,Coriolis ,Cie Silence&Songe,"Entre-sort immersif, théâtre, arts plastiques à partir de 6 ans",,,,,,,,,,
zz,,,Dimanche 7,16h30,La Fonderie,,0€,sv,Mémoire vive : Réinventions d’après les lieder de Robert Schumann,Ensemble Offrandes,mus. classique,,,,,,,,,,,,,
zz,Bienvenue sur Mars,,Dimanche 7,"11h, 13h, 14h, 15h, 16h, 17h","Le Chapitre, Abbaye de l'epau",,0€,sv,Couveuse,Cie Infra,théâtre et marionette,Salza,Panoptikum Puppets & Theatre,théâtre d'animation,,,,,,,,,,
zz,Bienvenue sur Mars,,Dimanche 7,"10h30, 12h, 14h, 16h","Sacristi, Abbaye de l'Epau",,0€,sv,Les Visiteurs ,CréatureS compagnie,Balade sonore ufologique à partir de 8 ans,,,,,,,,,,,,,
zz,Bienvenue sur Mars,,Dimanche 7,"11h30, 13h30, 15h30 & 17h30","salle capitulaire, Abbaye de l'Epau",,0€,sv,Drakos ou l'éclosion,Cie Cendres la Rouge - Collectif Métalu A Chahuter,Théâtre et marionnette,,,,,,,,,,,,,
jlb,,,Dimanche 7,14h30,salle communale,Lucé-sous-Ballon,inc,sv,dernières répétions,Les bolides de Mulsanne,Théâtre,,,,,,,,,,,,,
zz,,,Dimanche 7,15h,Salle Polyvalente,Sillé-le-Philippe,8€,sv,A part ça ... tout va mal !,Cie l'Art-Scène,théâtre comique,,,,,,,,,,,,,
jlb,,,Dimanche 7,15h,Salle Polyvalente,Neufchâtel-en-Saosnois,8€,sv,L'Amour Vache,Trétaux de malestable,Comédie,,,,,,,,,,,,,
jlb,,,Dimanche 7,17h,Théâtre du Passeur,,8 à 10€,sv,Rêveries,,,,,,,,,,,,,,,
tu,,,Dimanche 7,16h30,Théâtre Paul Scarron,,5 à 10€,sv,Rewind,La Limprost,spectacle improvisé,,,,,,,,,,,,,
ce,,,Jeudi 11,20h30,Blue Zinc,,au chapeau,sv,,Le Set Comedy,comédie/humour,,,,,,,,,,,,,
jlb,,,Jeudi 11,21h,Comédie Le Mans,,complet,sv,,Swann Périssé,One Woman Show,,,,,,,,,,,,,
jlb,,,Jeudi 11,10h,Parc de la Gironde,Coulaines,"5,40 à 7,5€",sv,Wassilissa,,cirque,,,,,,,,,,,,,
jlb,,,Jeudi 18,21h,Comédie Le Mans,,complet,sv,"Marseille(s), je vous offre un vers",Nicolle Ferroni,Seul en scène,,,,,,,,,,,,,
zz,,,Jeudi 18,18h30,L’Éolienne,Arnage,4 à 6€,sv,Sur le chemin j'airamassé des cailloux,,jeune public,,,,,,,,,,,,,
